Artículo;Familia;Fecha;Nº Jumbo;Corrida;Gramaje;Esp.;Hum. Prom.;R/L Prom.;R/T Prom.;Relac. Rig.
AS330N      ;N;26-4-2022 6:47;PM2R012613  ;61536;333;600;9.40;40.00;13;3.08
AS330N      ;N;26-4-2022 7:21;PM2R012614  ;61536;334.9;601;9.10;40.40;12.9;3.13
AS330N      ;N;26-4-2022 7:55;PM2R012615  ;61536;334;604;9.90;39.50;12.8;3.09
AS330N      ;N;26-4-2022 8:29;PM2R012616  ;61536;336.8;608;9.90;38.70;12.9;3.00
AS330N      ;N;26-4-2022 9:05;PM2R012617  ;61536;322.7;609;9.60;39.20;12.7;3.09
AS330N      ;N;26-4-2022 9:40;PM2R012618  ;61536;323.1;609;9.60;39.80;12.8;3.11
AS330N      ;N;26-4-2022 10:14;PM2R012619  ;61536;324.2;589;8.30;40.80;12.9;3.16
AS330N      ;N;26-4-2022 10:49;PM2R012620  ;61536;322.9;599;8.50;40.00;12.9;3.10
AS330N      ;N;26-4-2022 11:29;PM2R012621  ;61536;325.6;585;8.00;40.00;12.8;3.13
AS330N      ;N;26-4-2022 12:07;PM2R012622  ;61536;334.2;599;9.30;39.70;12.8;3.10
AS330N      ;N;26-4-2022 14:09;PM2R012627  ;61536;332.4;598;8.40;39.70;13.3;2.98
AS330N      ;N;26-4-2022 14:43;PM2R012628  ;61536;332.7;616;8.40;39.60;13;3.05
AS330N      ;N;26-4-2022 15:17;PM2R012629  ;61536;330;607;8.30;39.00;12.8;3.05
AS330N      ;N;26-4-2022 15:52;PM2R012630  ;61536;340.2;601;9.90;38.40;12.6;3.05
AS330N      ;N;26-4-2022 16:26;PM2R012631  ;61536;336.6;604;9.90;38.50;13.1;2.94
AS330N      ;N;26-4-2022 16:59;PM2R012632  ;61536;345.8;615;9.90;38.40;13.4;2.87
AS330N      ;N;26-4-2022 17:33;PM2R012633  ;61536;341.4;613;9.70;37.70;13.8;2.73
AS330N      ;N;26-4-2022 18:07;PM2R012634  ;61536;332;600;8.90;38.10;14.4;2.65
AS330N      ;N;26-4-2022 18:42;PM2R012635  ;61536;334.6;608;8.60;37.30;14.7;2.54
AS330N      ;N;26-4-2022 19:16;PM2R012636  ;61536;331.8;609;8.90;37.90;14.1;2.69
AS330N      ;N;26-4-2022 19:50;PM2R012637  ;61536;331.4;610;9.00;37.20;14.3;2.60
AS330N      ;N;26-4-2022 20:24;PM2R012638  ;61536;330.8;612;9.10;38.00;14.7;2.59
AS330N      ;N;26-4-2022 20:43;PM2R012639  ;61536;333.4;611;9.40;37.00;14.7;2.52
AT325N      ;N;26-4-2022 21:46;PM2R012641  ;61531;328.1;558;9.40;38.30;13.3;2.88
AT325N      ;N;26-4-2022 22:23;PM2R012642  ;61531;327.2;559;9.40;38.00;14.1;2.70
AT325N      ;N;26-4-2022 23:00;PM2R012643  ;61531;324.2;544;9.50;37.10;14.4;2.58
AT325N      ;N;26-4-2022 23:38;PM2R012644  ;61531;320.8;546;9.60;36.20;14.3;2.53
AT325N      ;N;27-4-2022 0:16;PM2R012701  ;61531;320.8;557;9.80;33.20;12.8;2.59
AT325N      ;N;27-4-2022 0:53;PM2R012702  ;61531;321;558;9.60;33.00;12.8;2.58
AT325N      ;N;27-4-2022 1:29;PM2R012703  ;61531;323.6;566;9.70;34.10;12.9;2.64
AT325N      ;N;27-4-2022 2:06;PM2R012704  ;61531;324.4;561;9.00;33.90;12.9;2.63
AT325N      ;N;27-4-2022 2:42;PM2R012705  ;61531;324.8;563;8.60;34.00;13.1;2.60
AT325N      ;N;27-4-2022 3:19;PM2R012706  ;61531;328.4;566;8.90;34.20;12.8;2.67
AT325N      ;N;27-4-2022 3:55;PM2R012707  ;61531;322.9;565;9.60;34.70;13;2.67
AT325N      ;N;27-4-2022 4:30;PM2R012708  ;61531;322.6;562;9.50;34.30;12.9;2.66
AT325N      ;N;27-4-2022 5:06;PM2R012709  ;61531;322.1;561;9.80;34.10;12.8;2.66
AT325N      ;N;27-4-2022 5:42;PM2R012710  ;61531;324.1;566;9.40;33.90;12.5;2.71
AT325N      ;N;27-4-2022 6:19;PM2R012711  ;61531;328.7;565;9.30;33.80;12.4;2.73
AT325N      ;N;27-4-2022 6:55;PM2R012712  ;61531;314.4;566;9.60;32.70;12;2.73
AT325N      ;N;27-4-2022 7:32;PM2R012713  ;61531;316.6;566;9.40;32.70;12.1;2.70
AT325N      ;N;27-4-2022 8:09;PM2R012714  ;61531;322.7;569;9.50;34.30;13.2;2.60
AT325N      ;N;27-4-2022 8:45;PM2R012715  ;61531;322.4;564;9.60;34.30;13.6;2.52
AT325N      ;N;27-4-2022 9:21;PM2R012716  ;61531;328.4;561;9.10;34.50;13.7;2.52
AT325N      ;N;27-4-2022 10:01;PM2R012717  ;61531;325.4;567;9.30;35.20;13.7;2.57
AT325N      ;N;27-4-2022 10:39;PM2R012719  ;61531;326.7;566;9.60;35.50;13.7;2.59
AT325N      ;N;27-4-2022 10:52;PM2R012720  ;61531;325.8;564;9.40;35.30;13.6;2.60
AT285N      ;N;27-4-2022 19:20;PM2R012722  ;61527;275.4;477;7.80;22.80;9;2.53
AT285N      ;N;27-4-2022 19:52;PM2R012723  ;61527;276.6;472;8.20;22.80;9.2;2.48
AT285N      ;N;27-4-2022 20:28;PM2R012724  ;61527;276.3;467;8.50;23.20;9;2.58
AT285N      ;N;27-4-2022 21:03;PM2R012725  ;61527;276.9;468;8.60;23.40;8.9;2.63
AT285N      ;N;27-4-2022 21:38;PM2R012726  ;61527;273.3;473;9.10;23.30;9.1;2.56
AT285N      ;N;27-4-2022 22:13;PM2R012727  ;61527;276.3;469;9.10;24.50;9.4;2.61
AT285N      ;N;27-4-2022 22:47;PM2R012728  ;61527;275.7;468;9.20;24.20;9.3;2.60
AT285N      ;N;27-4-2022 23:22;PM2R012729  ;61527;276.2;471;8.90;24.60;9.4;2.62
AT285N      ;N;27-4-2022 23:57;PM2R012730  ;61527;272.6;468;9.40;21.70;8.1;2.68
AT285N      ;N;28-4-2022 0:31;PM2R012801  ;61527;273.9;465;9.40;21.80;8.2;2.66
AT285N      ;N;28-4-2022 1:05;PM2R012802  ;61527;274.3;467;9.30;22.50;8;2.81
AT285N      ;N;28-4-2022 1:40;PM2R012803  ;61527;274;464;9.40;22.00;7.7;2.86
AT285N      ;N;28-4-2022 2:14;PM2R012804  ;61527;274;461;9.30;22.00;7.6;2.89
AT285N      ;N;28-4-2022 2:49;PM2R012805  ;61527;275.2;462;9.30;22.20;7.6;2.92
AT285N      ;N;28-4-2022 3:24;PM2R012806  ;61527;276.1;456;9.30;22.10;7.6;2.91
AT285N      ;N;28-4-2022 4:00;PM2R012807  ;61527;275.9;460;9.20;21.20;7.6;2.79
AT285N      ;N;28-4-2022 4:36;PM2R012808  ;61527;277.1;462;9.10;20.90;7.6;2.75
AT285N      ;N;28-4-2022 5:12;PM2R012809  ;61527;277.6;458;8.90;21.00;7.5;2.80
AT285N      ;N;28-4-2022 5:48;PM2R012810  ;61527;280.6;452;8.70;21.70;8;2.71
AT285N      ;N;28-4-2022 6:23;PM2R012811  ;61527;276.4;453;8.50;22.10;8;2.76
AT285N      ;N;28-4-2022 6:59;PM2R012812  ;61527;274.4;452;8.30;22.00;8;2.75
AT285N      ;N;28-4-2022 7:34;PM2R012813  ;61527;275.4;454;8.40;21.80;7.9;2.76
AT285N      ;N;28-4-2022 8:08;PM2R012814  ;61527;286.9;480;9.30;22.40;8.2;2.73
AT285N      ;N;28-4-2022 8:42;PM2R012815  ;61527;277.8;470;9.40;22.50;8.3;2.71
AT285N      ;N;28-4-2022 9:16;PM2R012816  ;61527;271.4;453;7.60;22.90;8.9;2.57
AT285N      ;N;28-4-2022 9:49;PM2R012817  ;61527;279.3;467;8.10;22.90;8.8;2.60
AT285N      ;N;28-4-2022 10:24;PM2R012818  ;61527;278.6;465;8.00;22.90;8.6;2.66
AT285N      ;N;28-4-2022 10:38;PM2R012819  ;61527;278;464;8.30;22.70;8.8;2.58
AT285N      ;N;28-4-2022 11:31;PM2R012821  ;61527;286;469;9.00;22.80;8.9;2.56
AT285N      ;N;28-4-2022 11:54;PM2R012822  ;61527;289.4;464;8.70;22.90;8.8;2.60
AT285N      ;N;28-4-2022 12:02;PM2R012823  ;61527;285.4;471;8.70;23.80;8.8;2.70
AT285N      ;N;28-4-2022 12:30;PM2R012824  ;61527;288.4;471;8.80;23.20;8.9;2.61
AT285N      ;N;28-4-2022 13:39;PM2R012825  ;61527;284.3;471;8.60;23.00;8.7;2.64
AT260N      ;N;28-4-2022 14:16;PM2R012827  ;61525;252.8;410;7.30;23.40;9.4;2.49
AT260N      ;N;28-4-2022 14:49;PM2R012828  ;61525;254.2;413;7.60;17.80;6.7;2.66
AT260N      ;N;28-4-2022 15:22;PM2R012829  ;61525;256.1;407;7.90;18.20;6.7;2.72
AT260N      ;N;28-4-2022 16:00;PM2R012830  ;61525;256.8;410;8.10;19.30;7;2.76
AT285N      ;N;28-4-2022 16:09;PM2R012831  ;61527;272.9;444;7.80;16.10;6.9;2.33
AT260N      ;N;28-4-2022 17:10;PM2R012832  ;61525;251.8;404;8.30;16.60;6.4;2.59
AT260N      ;N;28-4-2022 17:45;PM2R012833  ;61525;253.6;406;8.40;16.20;6.5;2.49
AT260N      ;N;28-4-2022 18:19;PM2R012834  ;61525;254.6;406;8.80;16.30;6.6;2.47
AT260N      ;N;28-4-2022 18:54;PM2R012835  ;61525;252.4;407;8.60;15.90;6.6;2.41
AT260N      ;N;28-4-2022 19:29;PM2R012836  ;61525;251.9;403;8.90;16.70;6.7;2.49
AT260N      ;N;28-4-2022 20:00;PM2R012837  ;61525;253.9;404;8.90;16.40;6.9;2.38
AT260N      ;N;28-4-2022 20:40;PM2R012838  ;61525;249.4;401;8.50;16.50;6.9;2.39
AT260N      ;N;28-4-2022 21:15;PM2R012839  ;61525;258.1;401;8.70;16.20;6.4;2.53
AT260N      ;N;28-4-2022 21:30;PM2R012840  ;61525;254.6;400;8.80;15.60;6.2;2.52
AT260N      ;N;28-4-2022 21:51;PM2R012841  ;61525;252.1;411;8.80;16.30;6.6;2.47
AT260N      ;N;28-4-2022 22:25;PM2R012842  ;61525;254.4;405;8.40;16.40;6.8;2.41
AT260N      ;N;28-4-2022 23:00;PM2R012843  ;61525;252.6;404;8.90;16.60;6.7;2.48
AT260N      ;N;28-4-2022 23:35;PM2R012844  ;61525;253.1;407;8.50;16.30;6.7;2.43
AT260N      ;N;29-4-2022 0:09;PM2R012901  ;61525;249.2;411;9.00;16.30;5.9;2.76
AT260N      ;N;29-4-2022 0:43;PM2R012902  ;61525;248.7;412;9.00;16.30;6;2.72
AT260N      ;N;29-4-2022 1:16;PM2R012903  ;61525;252.2;413;9.00;16.90;6.2;2.73
AT260N      ;N;29-4-2022 1:50;PM2R012904  ;61525;249.1;408;8.20;16.90;6.1;2.77
AT260N      ;N;29-4-2022 2:24;PM2R012905  ;61525;248.6;407;8.10;17.50;6.2;2.82
AT260N      ;N;29-4-2022 2:57;PM2R012906  ;61525;250.7;407;8.40;17.50;6.2;2.82
AT260N      ;N;29-4-2022 3:31;PM2R012907  ;61525;252.7;408;8.40;17.60;6.2;2.84
AT260N      ;N;29-4-2022 4:04;PM2R012908  ;61525;250.9;408;8.40;17.30;6.2;2.79
AT260N      ;N;29-4-2022 4:38;PM2R012909  ;61525;249.9;407;8.10;17.40;6.2;2.81
AT260N      ;N;29-4-2022 5:12;PM2R012910  ;61525;250.2;407;8.10;17.20;6.3;2.73
AT260N      ;N;29-4-2022 5:45;PM2R012911  ;61525;251.2;407;8.00;17.10;6.4;2.67
AT260N      ;N;29-4-2022 6:20;PM2R012912  ;61525;251.4;407;8.20;17.30;6.1;2.84
AT260N      ;N;29-4-2022 6:54;PM2R012913  ;61525;252.6;410;8.40;17.30;6.1;2.84
AT260N      ;N;29-4-2022 7:27;PM2R012914  ;61525;253.2;408;8.50;17.40;6.1;2.85
AT260N      ;N;29-4-2022 8:02;PM2R012915  ;61525;252.8;404;8.30;17.00;6;2.83
AT260N      ;N;29-4-2022 8:19;PM2R012916  ;61525;251.7;406;8.60;17.20;6.1;2.82
AT235N      ;N;29-4-2022 9:09;PM2R012918  ;61565;231.6;367;9.00;11.40;4.1;2.78
AT235N      ;N;29-4-2022 9:28;PM2R012919  ;61565;225.9;364;9.00;10.90;3.9;2.79
AT235N      ;N;29-4-2022 10:33;PM2R012921  ;61565;226.2;367;8.90;11.00;4.1;2.68
AT235N      ;N;29-4-2022 11:09;PM2R012922  ;61565;233.9;359;7.40;12.40;4.2;2.95
AT235N      ;N;29-4-2022 11:44;PM2R012923  ;61565;234.3;359;7.50;12.50;4.2;2.98
AT235N      ;N;29-4-2022 12:18;PM2R012924  ;61565;234.1;358;8.60;12.40;4.2;2.95
AT235N      ;N;29-4-2022 12:53;PM2R012925  ;61565;234.6;358;8.60;12.40;4.2;2.95
AT235N      ;N;29-4-2022 13:27;PM2R012926  ;61565;234.2;358;7.80;12.50;4;3.13
AT235N      ;N;29-4-2022 14:11;PM2R012927  ;61565;233;361;8.20;12.30;4.2;2.93
AT235N      ;N;29-4-2022 14:35;PM2R012928  ;61565;233.6;360;8.10;12.50;4.2;2.98
AT235N      ;N;29-4-2022 15:10;PM2R012929  ;61565;232.7;366;8.30;12.50;4.2;2.98
AS250N      ;N;29-4-2022 18:29;PM2R012936  ;61540;241;397;9.00;14.50;5.1;2.84
AS250N      ;N;29-4-2022 19:01;PM2R012937  ;61540;241.8;396;9.00;14.50;5.2;2.79
AS250N      ;N;29-4-2022 19:33;PM2R012938  ;61540;243.3;405;9.00;15.10;5.5;2.75
AS250N      ;N;29-4-2022 20:06;PM2R012939  ;61540;242.9;404;8.90;15.10;5.5;2.75
AS250N      ;N;29-4-2022 20:39;PM2R012940  ;61540;242.9;408;8.70;14.70;5.4;2.72
AS250N      ;N;29-4-2022 21:11;PM2R012941  ;61540;243.6;403;8.90;15.00;5.5;2.73
AS250N      ;N;29-4-2022 21:44;PM2R012942  ;61540;250.4;414;9.00;14.30;5.4;2.65
AS250N      ;N;29-4-2022 22:16;PM2R012943  ;61540;248.9;412;9.00;14.60;5.6;2.61
AS250N      ;N;29-4-2022 22:49;PM2R012944  ;61540;245.2;409;9.00;15.00;5.5;2.73
AS250N      ;N;29-4-2022 23:22;PM2R012945  ;61540;245.8;406;8.90;14.90;5.7;2.61
AS250N      ;N;29-4-2022 23:56;PM2R012946  ;61540;244.2;408;9.00;14.80;5.7;2.60
AS250N      ;N;30-4-2022 0:29;PM2R013001  ;61540;241;407;7.70;15.80;6;2.63
AS250N      ;N;30-4-2022 1:02;PM2R013002  ;61540;240.2;408;7.70;16.00;6.1;2.62
AS250N      ;N;30-4-2022 1:35;PM2R013003  ;61540;245.6;411;8.60;16.30;6.1;2.67
AS250N      ;N;30-4-2022 2:07;PM2R013004  ;61540;241.1;416;8.50;17.00;6.2;2.74
AS250N      ;N;30-4-2022 2:39;PM2R013005  ;61540;242;416;8.60;17.10;6.2;2.76
AS250N      ;N;30-4-2022 3:13;PM2R013006  ;61540;244.4;419;8.10;16.40;6.2;2.65
AS250N      ;N;30-4-2022 3:45;PM2R013007  ;61540;243.7;422;8.30;17.00;6.3;2.70
AS250N      ;N;30-4-2022 4:16;PM2R013008  ;61540;244.2;423;8.20;17.30;6.5;2.66
AS250N      ;N;30-4-2022 4:47;PM2R013009  ;61540;244.7;422;8.70;17.00;6.4;2.66
AS250N      ;N;30-4-2022 5:19;PM2R013010  ;61540;249.7;424;9.00;16.70;6.4;2.61
AS250N      ;N;30-4-2022 5:50;PM2R013011  ;61540;240.6;417;8.70;17.10;6.5;2.63
AS250N      ;N;30-4-2022 6:21;PM2R013012  ;61540;244.9;423;8.50;17.40;6.7;2.60
AS250N      ;N;30-4-2022 6:53;PM2R013013  ;61540;249.1;424;8.70;17.30;6.3;2.75
AS250N      ;N;30-4-2022 7:24;PM2R013014  ;61540;247.6;425;8.80;17.50;6.4;2.73
AS250N      ;N;30-4-2022 7:55;PM2R013015  ;61540;246.9;420;8.80;17.40;6.4;2.72
AS250N      ;N;30-4-2022 8:26;PM2R013016  ;61540;241.9;415;8.40;16.20;6.3;2.57
AS250N      ;N;30-4-2022 9:00;PM2R013017  ;61540;242.2;419;8.80;16.20;6.4;2.53
AS250N      ;N;30-4-2022 9:31;PM2R013018  ;61540;241.4;415;8.50;16.10;6.3;2.56
AS250N      ;N;30-4-2022 10:03;PM2R013019  ;61540;245.2;422;8.70;16.10;5.9;2.73
AS250N      ;N;30-4-2022 10:34;PM2R013020  ;61540;245.8;417;8.90;16.00;5.9;2.71
AS250N      ;N;30-4-2022 11:05;PM2R013021  ;61540;245.8;417;8.90;16.30;5.9;2.76
AS250N      ;N;30-4-2022 11:36;PM2R013022  ;61540;245.8;417;8.80;16.00;5.9;2.71
AS250N      ;N;30-4-2022 12:07;PM2R013023  ;61540;246.3;418;8.40;16.40;5.7;2.88
AS250N      ;N;30-4-2022 12:38;PM2R013024  ;61540;245.2;420;8.80;16.10;5.9;2.73
AS250N      ;N;30-4-2022 13:10;PM2R013025  ;61540;243.1;414;8.30;16.80;5.9;2.85
AS250N      ;N;30-4-2022 13:41;PM2R013026  ;61540;244.2;414;8.60;16.40;5.6;2.93
AS250N      ;N;30-4-2022 14:10;PM2R013027  ;61540;245.2;421;8.70;16.20;5.9;2.75
AS250N      ;N;30-4-2022 14:41;PM2R013028  ;61540;244.2;416;8.40;16.50;5.8;2.84
AS250N      ;N;30-4-2022 15:11;PM2R013029  ;61540;245.2;417;8.40;16.90;6;2.82
AS250N      ;N;30-4-2022 15:42;PM2R013030  ;61540;244.5;413;8.60;16.50;6.5;2.54
AS250N      ;N;30-4-2022 16:12;PM2R013031  ;61540;243.4;419;7.90;18.30;5.9;3.10
AS250N      ;N;30-4-2022 16:43;PM2R013032  ;61540;242.3;418;8.10;18.00;6;3.00
AS250N      ;N;30-4-2022 17:13;PM2R013033  ;61540;245.6;417;7.70;18.50;6;3.08
AS250N      ;N;30-4-2022 17:44;PM2R013034  ;61540;244.2;414;8.00;18.00;6;3.00
AS250N      ;N;30-4-2022 18:15;PM2R013035  ;61540;243;417;7.70;18.30;5.9;3.10
AS250N      ;N;30-4-2022 18:46;PM2R013036  ;61540;244.2;416;8.00;17.80;6;2.97
AS250N      ;N;30-4-2022 19:17;PM2R013037  ;61540;240.9;420;7.20;18.20;6.1;2.98
AS250N      ;N;30-4-2022 19:36;PM2R013038  ;61540;240.2;418;7.40;18.10;6.1;2.97
AS250N      ;N;1-5-2022 9:00;PM2S010102  ;61540;242.8;413;8.90;18.50;6.6;2.80
AS250N      ;N;1-5-2022 9:10;PM2S010103  ;61540;247;419;8.60;18.30;6.2;2.95
AS250N      ;N;1-5-2022 9:41;PM2S010104  ;61540;245.4;412;8.40;18.00;6.3;2.86
AS250N      ;N;1-5-2022 10:11;PM2S010105  ;61540;248.9;417;9.00;17.00;5.8;2.93
AS250N      ;N;1-5-2022 10:42;PM2S010106  ;61540;247;413;8.90;17.20;5.6;3.07
AS250N      ;N;1-5-2022 11:13;PM2S010107  ;61540;244.3;419;8.80;17.00;6;2.83
AS250N      ;N;1-5-2022 11:44;PM2S010108  ;61540;244.1;416;8.80;16.80;6.3;2.67
AS225N      ;N;1-5-2022 14:25;PM2S010114  ;61555;220.3;370;7.30;14.80;6.8;2.18
AS225N      ;N;1-5-2022 14:58;PM2S010115  ;61555;220.9;368;8.10;15.20;6.7;2.27
AS225N      ;N;1-5-2022 15:32;PM2S010116  ;61555;223;362;8.40;15.60;6.6;2.36
AS225N      ;N;1-5-2022 16:05;PM2S010117  ;61555;215.2;361;7.90;12.00;4.4;2.73
AS225N      ;N;1-5-2022 18:37;PM2S010120  ;61555;217.6;366;7.20;12.70;5;2.54
AS225N      ;N;1-5-2022 19:10;PM2S010121  ;61555;217.3;369;7.20;11.90;4.5;2.64
AS225N      ;N;1-5-2022 19:43;PM2S010122  ;61555;217.4;368;7.30;11.60;4.7;2.47
AS225N      ;N;1-5-2022 20:16;PM2S010123  ;61555;216;363;7.00;12.00;4.8;2.50
AS225N      ;N;1-5-2022 20:49;PM2S010124  ;61555;216.9;365;7.20;12.30;4.7;2.62
AS225N      ;N;1-5-2022 21:22;PM2S010125  ;61555;215;354;7.30;11.80;4.3;2.74
AS225N      ;N;1-5-2022 21:56;PM2S010126  ;61555;216.4;356;7.60;11.70;4.5;2.60
AS225N      ;N;1-5-2022 22:30;PM2S010127  ;61555;214.1;364;7.50;11.20;4.2;2.67
AS225N      ;N;1-5-2022 23:04;PM2S010128  ;61555;216.4;365;8.20;12.00;4.3;2.79
AS225N      ;N;1-5-2022 23:37;PM2S010129  ;61555;217.8;366;8.20;12.10;4.5;2.69
AS225N      ;N;2-5-2022 0:10;PM2S010201  ;61555;220.4;366;8.70;11.60;4.3;2.70
AS225N      ;N;2-5-2022 0:43;PM2S010202  ;61555;220.8;367;8.50;11.30;4.1;2.76
AS225N      ;N;2-5-2022 1:17;PM2S010203  ;61555;222.4;367;8.70;11.40;4.2;2.71
AS225N      ;N;2-5-2022 2:56;PM2S010205  ;61555;221.8;360;8.50;11.50;4.1;2.80
AS225N      ;N;2-5-2022 3:29;PM2S010206  ;61555;219.2;366;8.70;11.50;4.1;2.80
AS225N      ;N;2-5-2022 3:48;PM2S010207  ;61555;220.3;365;8.50;11.40;4.2;2.71
AS225N      ;N;2-5-2022 4:22;PM2S010208  ;61555;221.4;359;8.50;11.50;4.1;2.80
AS225N      ;N;2-5-2022 4:55;PM2S010209  ;61555;221.6;363;8.30;11.50;4.1;2.80
AS225N      ;N;2-5-2022 5:30;PM2S010210  ;61555;218;366;8.30;11.40;4.4;2.59
AS225N      ;N;2-5-2022 6:05;PM2S010211  ;61555;221.8;362;8.40;11.50;4.1;2.80
AS225N      ;N;2-5-2022 6:38;PM2S010212  ;61555;218.7;364;8.50;11.50;4.4;2.61
AS225N      ;N;2-5-2022 7:11;PM2S010213  ;61555;218.9;360;8.30;11.40;4.1;2.78
AS225N      ;N;2-5-2022 7:44;PM2S010214  ;61555;219.7;363;8.70;11.80;4.6;2.57
AS225N      ;N;2-5-2022 8:18;PM2S010215  ;61555;219.2;357;8.30;11.20;4.4;2.55
AS225N      ;N;2-5-2022 8:51;PM2S010216  ;61555;217.8;360;8.30;11.80;4.7;2.51
AS225N      ;N;2-5-2022 9:26;PM2S010217  ;61555;220.6;359;8.80;11.90;5;2.38
AS225N      ;N;2-5-2022 10:00;PM2S010218  ;61555;221.3;362;8.90;11.70;5.1;2.29
AS225N      ;N;2-5-2022 10:33;PM2S010219  ;61555;217.9;360;8.60;11.40;5.5;2.07
AS225N      ;N;2-5-2022 11:07;PM2S010220  ;61555;220;359;8.60;11.40;5.6;2.04
AS225N      ;N;2-5-2022 11:37;PM2S010221  ;61555;220.7;361;8.50;11.70;5.8;2.02
AS225N      ;N;2-5-2022 12:08;PM2S010223  ;61555;226.1;368;8.90;11.30;5.5;2.05
AS225N      ;N;2-5-2022 12:41;PM2S010224  ;61555;221.6;360;8.70;11.30;5.7;1.98
AS225N      ;N;2-5-2022 13:14;PM2S010225  ;61555;220.2;360;8.70;11.30;5.4;2.09
AS225N      ;N;2-5-2022 13:47;PM2S010226  ;61555;222.4;361;8.60;11.60;5.7;2.04
AS225N      ;N;2-5-2022 14:20;PM2S010227  ;61555;215.9;359;8.40;11.40;5.5;2.07
AS225N      ;N;2-5-2022 14:53;PM2S010228  ;61555;219.6;358;8.80;11.50;5.7;2.02
AS225N      ;N;2-5-2022 15:26;PM2S010229  ;61555;221.6;359;8.60;11.40;5.7;2.00
AS225N      ;N;2-5-2022 15:59;PM2S010230  ;61555;217.1;364;8.70;11.30;4.4;2.57
AS225N      ;N;2-5-2022 16:32;PM2S010231  ;61555;218;364;8.90;11.50;4.5;2.56
AS225N      ;N;2-5-2022 17:05;PM2S010232  ;61555;214.2;361;7.90;11.40;4.4;2.59
AS225N      ;N;2-5-2022 17:38;PM2S010233  ;61555;214.1;362;7.80;11.80;4.5;2.62
AS225N      ;N;2-5-2022 18:11;PM2S010234  ;61555;215.2;365;8.50;11.00;4.4;2.50
AS225N      ;N;2-5-2022 18:44;PM2S010235  ;61555;216.7;366;8.90;11.50;4.5;2.56
AS225N      ;N;2-5-2022 19:17;PM2S010236  ;61555;216.1;369;8.90;11.60;4.6;2.52
AS195N      ;N;2-5-2022 20:01;PM2S010238  ;61559;186.7;318;8.30;7.40;2.9;2.55
AS195N      ;N;2-5-2022 20:37;PM2S010239  ;61559;186.2;318;8.00;7.30;2.8;2.61
AS195N      ;N;2-5-2022 21:13;PM2S010240  ;61559;186.9;314;7.60;7.60;2.8;2.71
AS195N      ;N;2-5-2022 21:50;PM2S010241  ;61559;188.9;309;7.50;7.40;2.9;2.55
AS195N      ;N;2-5-2022 22:27;PM2S010242  ;61559;186.9;311;7.70;7.40;2.9;2.55
AT235N      ;N;28-6-2022 13:03;PM2T012828  ;61697;226.2;391;8.60;13.10;4.4;2.98
AT235N      ;N;28-6-2022 13:28;PM2T012829  ;61697;229.1;393;8.30;13.50;4.5;3.00
AT235N      ;N;28-6-2022 14:00;PM2T012830  ;61697;227.1;373;7.90;13.20;4.5;2.93
AT235N      ;N;28-6-2022 14:33;PM2T012831  ;61697;224.6;372;8.30;12.30;4.5;2.73
AT235N      ;N;28-6-2022 15:06;PM2T012832  ;61697;223.1;373;7.50;11.50;4.5;2.56
AT235N      ;N;28-6-2022 15:38;PM2T012833  ;61697;223.4;372;7.70;11.40;4.5;2.53
AT235N      ;N;28-6-2022 16:10;PM2T012834  ;61697;228;371;7.60;11.30;4.5;2.51
AT235N      ;N;28-6-2022 16:42;PM2T012835  ;61697;225.9;372;7.40;11.10;4.4;2.52
AT235N      ;N;28-6-2022 17:17;PM2T012836  ;61697;222.7;362;8.40;11.00;4.4;2.50
AT235N      ;N;28-6-2022 17:51;PM2T012837  ;61697;224.3;363;8.20;10.60;4.4;2.41
AT235N      ;N;28-6-2022 18:23;PM2T012838  ;61697;226.6;363;8.30;11.50;5.3;2.17
AT235N      ;N;28-6-2022 18:56;PM2T012839  ;61697;224.7;360;8.70;12.50;5.1;2.45
AT235N      ;N;28-6-2022 19:06;PM2T012840  ;61697;227.9;364;8.90;11.80;5.1;2.31
AT235N      ;N;28-6-2022 20:03;PM2T012841  ;61697;227.9;370;9.00;12.10;5;2.42
AT235N      ;N;28-6-2022 22:00;PM2T012842  ;61697;226.7;367;8.80;12.90;5.1;2.53
AT235N      ;N;28-6-2022 23:25;PM2T012844  ;61697;226.9;366;9.00;13.10;5.2;2.52
AT235N      ;N;28-6-2022 23:58;PM2T012845  ;61697;225.9;367;8.90;13.50;5.4;2.50
AT235N      ;N;29-6-2022 0:32;PM2T012901  ;61697;225.6;367;8.80;13.60;5.4;2.52
AT235N      ;N;29-6-2022 1:00;PM2T012902  ;61697;224.9;366;8.80;13.60;5.4;2.52
AT260N      ;N;29-6-2022 1:38;PM2T012904  ;61699;249.1;420;7.80;17.40;5.9;2.95
AT260N      ;N;29-6-2022 2:10;PM2T012905  ;61699;248.9;418;7.70;17.50;6;2.92
AT260N      ;N;29-6-2022 2:44;PM2T012906  ;61699;249.7;419;8.10;18.40;6.1;3.02
AT260N      ;N;29-6-2022 3:17;PM2T012907  ;61699;250.1;421;8.00;17.20;6;2.87
AT260N      ;N;29-6-2022 3:50;PM2T012908  ;61699;249.8;423;7.90;17.50;6;2.92
AT260N      ;N;29-6-2022 4:22;PM2T012909  ;61699;249.2;423;7.30;17.40;5.9;2.95
AT260N      ;N;29-6-2022 4:55;PM2T012910  ;61699;249.8;421;7.30;17.80;5.9;3.02
